,X,Y
44,"[0.6333874464035034, -0.6842198371887207, -0.2926356792449951, -0.11618894338607788, -0.6029038429260254, -0.013743162155151367, -0.1533496379852295, 1.0, -0.271500825881958, 0.17112043499946594, -0.21769021451473236, -0.21746741235256195, -0.195291206240654, -0.18763534724712372, 0.2245282679796219, 0.022480865940451622, 0.0004522416857071221, 0.019943417981266975, -0.05663302540779114, -0.06155284494161606, -0.047666966915130615, 5.40746003530046e-10, -1.2820900785470712e-08]","[-1.0, -1.0, 0.9706059098243713, -0.5043044090270996, -0.43535688519477844, -1.0, 1.0, 1.0, -0.3864661157131195]"
45,"[0.6369889974594116, -0.694038987159729, -0.2990104556083679, -0.12614965438842773, -0.6103239059448242, -0.00019365549087524414, -0.1505446434020996, 1.0, -0.1459677815437317, 0.095176562666893, -0.19410090148448944, -0.19843320548534393, -0.11822441965341568, -0.2864552438259125, 0.26867416501045227, 0.1475294977426529, 0.021245352923870087, 0.0214547012001276, -0.049727290868759155, -0.05617164820432663, -0.037746429443359375, 0.0, 2.6985580916516483e-05]","[-1.0, -0.9921730160713196, 0.9991992712020874, -1.0, 0.9079472422599792, -1.0, 1.0, 1.0, -1.0]"
46,"[0.6378462314605713, -0.7040449380874634, -0.302518367767334, -0.13519364595413208, -0.6188846826553345, 0.013896822929382324, -0.14572501182556152, 1.0, -0.020012736320495605, 0.010852430947124958, -0.22710564732551575, -0.03893035650253296, -0.18462330102920532, -0.24602822959423065, 0.2693864703178406, 0.026138687506318092, 0.021142221987247467, 0.02152968943119049, -0.04651865363121033, -0.05553966015577316, -0.03257298469543457, 0.0, -0.01157756894826889]","[-0.31526124477386475, -0.5235083103179932, 0.040642380714416504, -1.0, 0.10241107642650604, -1.0, 1.0, 1.0, -1.0]"
47,"[0.636604905128479, -0.7139860987663269, -0.30273640155792236, -0.14532113075256348, -0.6270992159843445, 0.02825009822845459, -0.13898152112960815, 1.0, -0.06070053577423096, -0.04237152263522148, -0.21149443089962006, 0.05309097096323967, -0.1401527374982834, -0.22344212234020233, 0.3153131902217865, 0.08119207620620728, 0.02722938172519207, -0.010578284971415997, -0.047659605741500854, -0.05665595829486847, -0.03206545114517212, 0.0, 0.023922909051179886]","[0.5735541582107544, -0.5322270393371582, -0.09211062639951706, -1.0, 0.5713011622428894, -1.0, 1.0, 1.0, -1.0]"
48,"[0.6355717182159424, -0.7233688831329346, -0.3018856644630432, -0.1532677412033081, -0.6346886157989502, 0.04428219795227051, -0.13148409128189087, 1.0, -0.07837826013565063, 0.029479408636689186, -0.21384380757808685, 0.034787822514772415, -0.07844676822423935, -0.18353280425071716, 0.3713540732860565, -0.1569853276014328, 0.035194944590330124, -0.0008517615497112274, -0.04957476258277893, -0.05796036869287491, -0.034197211265563965, 0.000442792457761243, 0.23407568037509918]","[-0.5065464973449707, -0.4739004075527191, -0.21930396556854248, -1.0, 0.49598291516304016, -1.0, 1.0, 0.797670304775238, -1.0]"
49,"[0.6346449851989746, -0.7318110466003418, -0.30161410570144653, -0.16252648830413818, -0.6401612758636475, 0.056813836097717285, -0.12390583753585815, 1.0, -0.14582669734954834, -0.007319870870560408, -0.20044317841529846, 0.030458679422736168, -0.1310514360666275, -0.26142582297325134, 0.2364284247159958, 0.2631583511829376, 0.0243659820407629, -0.014990313909947872, -0.0503239631652832, -0.05766523629426956, -0.03389859199523926, 0.0017582193249836564, 0.170803502202034]","[-0.4505857229232788, -0.49524158239364624, -0.4112251400947571, -1.0, 0.9569990038871765, -1.0, 0.6544834971427917, 0.7564218640327454, -1.0]"
50,"[0.6330302953720093, -0.7406781315803528, -0.302337110042572, -0.17293232679367065, -0.6448925733566284, 0.0700221061706543, -0.11630535125732422, 1.0, -0.20932120084762573, -0.030848700553178787, -0.20430569350719452, -0.006062475964426994, -0.1502508521080017, -0.25307950377464294, 0.27619996666908264, 0.22980459034442902, 0.022724905982613564, -0.01712907664477825, -0.050577372312545776, -0.05774097144603729, -0.031638145446777344, 0.0030497375410050154, 0.15922969579696655]","[-0.3736993670463562, -0.4434840679168701, -0.13848592340946198, -1.0, 0.8671727776527405, -1.0, 0.9667412638664246, 0.7161690592765808, -1.0]"
51,"[0.6310100555419922, -0.749942421913147, -0.3034953474998474, -0.1833314299583435, -0.650025486946106, 0.08328604698181152, -0.10868555307388306, 1.0, -0.27103906869888306, -0.04100705310702324, -0.21800699830055237, -0.0017070058966055512, -0.16233913600444794, -0.2282257378101349, 0.2944897711277008, 0.0681055411696434, 0.02566668950021267, -0.013936035335063934, -0.051116883754730225, -0.05882393568754196, -0.028668105602264404, 0.0038183950819075108, 0.015005317516624928]","[0.2749755382537842, -0.4648953676223755, 0.43502530455589294, -1.0, 0.5976626873016357, -1.0, 1.0, 1.0, -1.0]"
52,"[0.629202127456665, -0.7586197257041931, -0.3048158288002014, -0.192557692527771, -0.6554425358772278, 0.09703266620635986, -0.10094594955444336, 1.0, -0.3097988963127136, -0.011418015696108341, -0.19272193312644958, -0.03730171546339989, -0.11614233255386353, -0.1595790982246399, 0.33213087916374207, -0.20100398361682892, 0.03191950544714928, -0.007323982659727335, -0.051977068185806274, -0.059924110770225525, -0.02611100673675537, 0.004181006923317909, 0.13565389811992645]","[-0.10650207102298737, -0.6029066443443298, 0.2441209852695465, -1.0, 0.11561162769794464, -1.0, 1.0, 1.0, -1.0]"
53,"[0.6276893615722656, -0.7664777040481567, -0.30558621883392334, -0.2013431191444397, -0.6605774164199829, 0.1069631576538086, -0.0932191014289856, 1.0, -0.3571797013282776, -0.025736650452017784, -0.17290741205215454, -0.013156997971236706, -0.09114236384630203, -0.21240925788879395, 0.2635990083217621, 0.10870856046676636, 0.0293329656124115, -0.010426799766719341, -0.05287736654281616, -0.060816690325737, -0.02366924285888672, 0.004788723774254322, 0.10019001364707947]","[-0.20837141573429108, -0.6146385073661804, 0.10320603102445602, -1.0, 0.8556368947029114, -1.0, 1.0, 1.0, -1.0]"
54,"[0.626144528388977, -0.7739496231079102, -0.30646610260009766, -0.20997005701065063, -0.6664178371429443, 0.11807119846343994, -0.08533185720443726, 1.0, -0.3801943063735962, -0.004567613359540701, -0.16580764949321747, -0.026812126860022545, -0.11720936745405197, -0.19902479648590088, 0.32743239402770996, -0.12361593544483185, 0.032050538808107376, -0.007900729775428772, -0.05343028903007507, -0.06143892556428909, -0.021712779998779297, 0.005982966627925634, 0.26466378569602966]","[-0.5422824025154114, -0.36059096455574036, 0.2995853126049042, -1.0, 0.5091099739074707, -1.0, 1.0, 0.20555385947227478, -1.0]"
55,"[0.6244256496429443, -0.780941367149353, -0.3067919611930847, -0.2188420295715332, -0.6717374324798584, 0.12678134441375732, -0.0775153636932373, 1.0, -0.4208429455757141, -0.04586338251829147, -0.14199407398700714, -0.015614856965839863, -0.07764539867639542, -0.18827186524868011, 0.2684541940689087, 0.07768993824720383, 0.03019794262945652, -0.010150052607059479, -0.05430728197097778, -0.062062300741672516, -0.019971907138824463, 0.007427403703331947, 0.24858051538467407]","[-0.2294924110174179, -0.388629674911499, 0.062343910336494446, -1.0, 0.5070590972900391, -1.0, 0.543764054775238, 0.06203237920999527, -1.0]"
56,"[0.6222884654998779, -0.7875103950500488, -0.30749017000198364, -0.22773420810699463, -0.6763293147087097, 0.13706791400909424, -0.069552481174469, 1.0, -0.4441652297973633, -0.03659948334097862, -0.13933037221431732, -0.03109913133084774, -0.11364065855741501, -0.17440815269947052, 0.32079264521598816, -0.21555352210998535, 0.031691741198301315, -0.008939682506024837, -0.05446654558181763, -0.06260490417480469, -0.018041491508483887, 0.009667430073022842, 0.41334983706474304]","[-0.6467572450637817, -0.3299826681613922, 0.6567993760108948, -0.8418986797332764, 0.5631822347640991, -0.8780677318572998, 0.57062828540802, -0.04573225975036621, -1.0]"
57,"[0.6198875904083252, -0.7938348054885864, -0.30772924423217773, -0.23684018850326538, -0.6814974546432495, 0.1468968391418457, -0.061669766902923584, 1.0, -0.4834117889404297, -0.07514249533414841, -0.12780284881591797, -0.015711644664406776, -0.09986748546361923, -0.1782122254371643, 0.30626341700553894, -0.06451673805713654, 0.02940521202981472, -0.011561824940145016, -0.05517381429672241, -0.06331968307495117, -0.016885221004486084, 0.012087533250451088, 0.34971392154693604]","[-0.14709851145744324, -0.3057156503200531, 0.45274782180786133, -1.0, 0.44462960958480835, -1.0, 0.2662506401538849, -0.09770821034908295, -1.0]"
58,"[0.6173325777053833, -0.7997841238975525, -0.30836087465286255, -0.2459304928779602, -0.6847838163375854, 0.15683293342590332, -0.0536462664604187, 1.0, -0.5092955827713013, -0.06654627621173859, -0.12212049961090088, -0.031528178602457047, -0.13117854297161102, -0.20146432518959045, 0.29605385661125183, -0.2077540010213852, 0.02750946581363678, -0.01338806189596653, -0.05480125546455383, -0.06368570029735565, -0.01483231782913208, 0.015304704196751118, 0.48645681142807007]","[-0.46618568897247314, -0.330612450838089, 0.7868521213531494, -0.5418584942817688, 0.590118408203125, -0.7283846139907837, 0.03913089260458946, -0.1338830292224884, -1.0]"
59,"[0.6145813465118408, -0.806032657623291, -0.30841881036758423, -0.255439817905426, -0.6902036070823669, 0.16650211811065674, -0.045664966106414795, 1.0, -0.5442298650741577, -0.08953440189361572, -0.10410360246896744, -0.04101826995611191, -0.11639951914548874, -0.12261603027582169, 0.3026793897151947, -0.24995195865631104, 0.029462382197380066, -0.012048142030835152, -0.055425405502319336, -0.06451508402824402, -0.01389610767364502, 0.018425460904836655, 0.5016165375709534]","[-0.26359421014785767, -0.36862853169441223, 0.7366388440132141, -0.517039954662323, 0.4184855818748474, -0.5306919813156128, 0.1585344672203064, -0.06645083427429199, -1.0]"
60,"[0.6120078563690186, -0.8119771480560303, -0.3084504008293152, -0.2652832865715027, -0.6931455135345459, 0.17492735385894775, -0.037608563899993896, 1.0, -0.574940025806427, -0.08301680535078049, -0.10740628093481064, -0.023126179352402687, -0.13648240268230438, -0.1922859400510788, 0.2862337529659271, -0.14349250495433807, 0.026005351915955544, -0.015182900242507458, -0.054962724447250366, -0.06440239399671555, -0.012169241905212402, 0.02254931814968586, 0.62389075756073]","[-0.33097049593925476, -0.3558792173862457, 0.7965575456619263, -0.2116709053516388, 0.3946700990200043, -0.39928990602493286, -0.5273487567901611, -0.08242082595825195, -1.0]"
61,"[0.6091806888580322, -0.8184259533882141, -0.3076903223991394, -0.2756025195121765, -0.6981413960456848, 0.1830378770828247, -0.029599010944366455, 1.0, -0.6134985089302063, -0.09781467914581299, -0.10077857971191406, -0.019029689952731133, -0.13093218207359314, -0.08617951720952988, 0.2868170738220215, -0.11778721958398819, 0.026369741186499596, -0.015032732859253883, -0.055382996797561646, -0.06493701040744781, -0.011789858341217041, 0.026923637837171555, 0.7065978050231934]","[-0.09650452435016632, -0.3728999197483063, 0.595826268196106, -0.016997067257761955, 0.018261488527059555, -0.07577217370271683, -0.7452962398529053, 0.024938806891441345, -1.0]"
62,"[0.6064461469650269, -0.8248843550682068, -0.30667954683303833, -0.2863882780075073, -0.6999077796936035, 0.18947350978851318, -0.02160865068435669, 1.0, -0.6565101146697998, -0.09896426647901535, -0.11147401481866837, 0.00946881715208292, -0.15614573657512665, -0.11334782093763351, 0.2716091275215149, 0.04444697126746178, 0.022798001766204834, -0.017946351319551468, -0.054775506258010864, -0.06481778621673584, -0.010617494583129883, 0.032352082431316376, 0.7646786570549011]","[0.018667828291654587, -0.2741796672344208, 0.4726051688194275, 0.09748940914869308, -0.04437326267361641, 0.12607337534427643, -1.0, -0.06759496033191681, -1.0]"
63,"[0.603535532951355, -0.8317960500717163, -0.3050272464752197, -0.29743826389312744, -0.702178955078125, 0.1955728530883789, -0.013660430908203125, 1.0, -0.7049071788787842, -0.10213004797697067, -0.11136974394321442, 0.0191247146576643, -0.15634435415267944, -0.034156668931245804, 0.24979420006275177, 0.01701676845550537, 0.022067725658416748, -0.018467629328370094, -0.05475303530693054, -0.06518957763910294, -0.010292530059814453, 0.03802056238055229, 0.8260458707809448]","[0.17226184904575348, -0.28086039423942566, 0.28853321075439453, 0.2647382915019989, -0.21582470834255219, 0.2995903491973877, -1.0, -0.04087182879447937, -1.0]"
64,"[0.6006191968917847, -0.8389520049095154, -0.30300235748291016, -0.30881136655807495, -0.7022502422332764, 0.2005540132522583, -0.005767464637756348, 1.0, -0.7590903043746948, -0.10190615803003311, -0.12500537931919098, 0.052719440311193466, -0.1676599234342575, -0.04831048846244812, 0.11951833218336105, 0.07874204963445663, 0.021995946764945984, -0.018647393211722374, -0.05465075373649597, -0.06541649252176285, -0.00970548391342163, 0.04401548206806183, 0.8210604190826416]","[0.24505116045475006, -0.25701579451560974, 0.02177034318447113, 0.41085493564605713, -0.24497708678245544, 0.4510952830314636, -1.0, -0.1042315661907196, -1.0]"
65,"[0.5978400707244873, -0.8459979891777039, -0.30082982778549194, -0.32024484872817993, -0.7004786729812622, 0.204026460647583, 0.0021147727966308594, 1.0, -0.8149144649505615, -0.09517239034175873, -0.12964878976345062, 0.06764479726552963, -0.17465896904468536, -0.03286288306117058, 0.09705329686403275, 0.22245202958583832, 0.011397626250982285, -0.018412433564662933, -0.05424845218658447, -0.06536007672548294, -0.008652031421661377, 0.05019233003258705, 0.7989773154258728]","[0.23024891316890717, -0.1999879777431488, -0.2260073721408844, 0.4189949929714203, -0.34992480278015137, 0.6122886538505554, -1.0, -0.10361358523368835, -1.0]"
66,"[0.5950313806533813, -0.8531523942947388, -0.2984784245491028, -0.33159613609313965, -0.6985946893692017, 0.20693325996398926, 0.008979439735412598, 1.0, -0.8701460957527161, -0.09630811959505081, -0.1228821650147438, 0.060943860560655594, -0.16506873071193695, -0.006660196464508772, 0.08448068052530289, 0.17858071625232697, 0.02050752006471157, -0.01965470053255558, -0.05416998267173767, -0.06549857556819916, -0.0078105926513671875, 0.056201592087745667, 0.7951761484146118]","[0.32372650504112244, -0.23177263140678406, -0.1439676582813263, 0.4726688265800476, -0.36900681257247925, 0.6093718409538269, -1.0, -0.18841004371643066, -1.0]"
67,"[0.5923774242401123, -0.8602452278137207, -0.29618924856185913, -0.3429694175720215, -0.6971556544303894, 0.2081845998764038, 0.013863682746887207, 0.9993841648101807, -0.9150365591049194, -0.0901569053530693, -0.12719391286373138, 0.06826158612966537, -0.169693723320961, -0.09675965458154678, 0.05123693868517876, 0.19523115456104279, 0.0036831069737672806, -0.015196370892226696, -0.05381941795349121, -0.06552595645189285, -0.006780147552490234, 0.0622197687625885, 0.7601124048233032]","[0.07099917531013489, -0.19998088479042053, -0.33046644926071167, 0.5630958080291748, -0.24747425317764282, 0.5669121146202087, -1.0, 0.002689257264137268, -1.0]"
68,"[0.5896074771881104, -0.8673695921897888, -0.29401910305023193, -0.3546711206436157, -0.6964125633239746, 0.20916974544525146, 0.016861796379089355, 1.0, -0.9380625486373901, -0.09784173220396042, -0.12862388789653778, 0.06178610399365425, -0.19086621701717377, -0.13367348909378052, -0.048772189766168594, 0.19426845014095306, 0.0212106890976429, -0.012738987803459167, -0.05387324094772339, -0.06546379625797272, -0.005776524543762207, 0.0679050013422966, 0.7652701735496521]","[0.1967313438653946, -0.18973729014396667, -0.27589088678359985, 0.8478874564170837, -0.14059890806674957, 0.639825165271759, -1.0, -0.10161671042442322, -1.0]"
69,"[0.586938738822937, -0.8742508292198181, -0.2921385169029236, -0.3661274313926697, -0.6974972486495972, 0.2093292474746704, 0.018088340759277344, 1.0, -0.9445124864578247, -0.09312457591295242, -0.12949331104755402, 0.0610414557158947, -0.1905928999185562, -0.26479798555374146, -0.08147624135017395, 0.17550460994243622, 0.021406950429081917, -0.013293437659740448, -0.05369889736175537, -0.06547636538743973, -0.004809021949768066, 0.07347939163446426, 0.7334339618682861]","[-0.0478949211537838, -0.21642851829528809, -0.12390528619289398, 0.7661951780319214, 0.14675377309322357, 0.46089667081832886, -1.0, -0.08636468648910522, -1.0]"
70,"[0.584480881690979, -0.8806101083755493, -0.29064953327178955, -0.3761751651763916, -0.6995495557785034, 0.2107830047607422, 0.01751232147216797, 1.0, -0.9465089440345764, -0.08400174230337143, -0.11508852243423462, 0.041057296097278595, -0.15781979262828827, -0.26186951994895935, 0.04357120022177696, 0.04188522323966026, 0.00052731076721102, -0.005290534812957048, -0.05322754383087158, -0.06563539057970047, -0.004355430603027344, 0.07889875769615173, 0.6983823180198669]","[-0.30347368121147156, -0.24938282370567322, -0.12590853869915009, 0.7260472774505615, 0.03136671707034111, 0.24278035759925842, -1.0, 0.20749862492084503, -1.0]"
71,"[0.5820469856262207, -0.886493980884552, -0.2895885705947876, -0.3845484256744385, -0.7017956972122192, 0.21608221530914307, 0.015146493911743164, 1.0, -0.9498617053031921, -0.08690689504146576, -0.1012127622961998, 0.020170975476503372, -0.12055134773254395, -0.2333524078130722, 0.10691341012716293, -0.01595035195350647, 0.0008459875243715942, -0.011854588985443115, -0.053007572889328, -0.06591153889894485, -0.004839122295379639, 0.08397208154201508, 0.6711043119430542]","[-0.3458348512649536, -0.31722357869148254, 0.17631691694259644, 0.43065041303634644, 0.10323254764080048, 0.02573147974908352, -1.0, 0.14987611770629883, -1.0]"
