,X,Y
47,"[0.0, 0.0, -0.3365986943244934, -0.20418530702590942, -0.8181031346321106, 0.010055065155029297, -0.0374683141708374, 0.7314753532409668, -0.02163684368133545, -0.07495348900556564, 0.0, -0.033484864979982376, -0.14019401371479034, -0.21803341805934906, 0.0, 0.05326802656054497, 0.02768879570066929, 0.0, -0.0407257080078125, 0.011860238388180733, -0.02842390537261963, 5.043509736424312e-05, 0.06696923822164536]","[-0.32407742738723755, -1.0, 1.0, -1.0, 0.03531143069267273, -1.0, 0.7104807496070862, -0.8548333644866943, -1.0]"
48,"[0.0, 0.0, -0.3376011252403259, -0.21285337209701538, -0.8262506127357483, 0.02232491970062256, -0.03031337261199951, 0.6461321115493774, -0.060066938400268555, -0.08884995430707932, 0.0, -0.030041351914405823, -0.11015842109918594, -0.16602201759815216, 0.0, -0.17659388482570648, 0.03595038875937462, 0.0, -0.041632890701293945, 0.009774396196007729, -0.02562880516052246, 0.0002967453037854284, 0.272874116897583]","[-0.03982812911272049, -0.7274802923202515, 1.0, -1.0, -0.9317618012428284, -1.0, 0.17931021749973297, -0.469480037689209, -1.0]"
49,"[0.0, 0.0, -0.33807456493377686, -0.22228026390075684, -0.8356508016586304, 0.033620357513427734, -0.023107528686523438, 0.6374269723892212, -0.0708242654800415, -0.0702691525220871, 0.0, 0.028113508597016335, -0.16703267395496368, -0.213762566447258, 0.0, -0.07080860435962677, 0.03009938634932041, 0.0, -0.04156899452209473, 0.009469402953982353, -0.024051427841186523, 0.002781753893941641, 0.3843775689601898]","[-0.3470155596733093, -0.7636474370956421, 1.0, -1.0, -0.5104789733886719, -1.0, -0.5429072976112366, -0.472863107919693, -1.0]"
50,"[0.0, 0.0, -0.3371359705924988, -0.23207080364227295, -0.8441020846366882, 0.03978538513183594, -0.017031729221343994, 0.5689213275909424, -0.10206353664398193, -0.08917506784200668, 0.0, 0.06486625969409943, -0.13562801480293274, -0.19924549758434296, 0.0, -0.24704475700855255, 0.03488246724009514, 0.0, -0.042461395263671875, 0.007102271541953087, -0.02338796854019165, 0.005318899173289537, 0.36243170499801636]","[-0.2334296703338623, -0.7957942485809326, 1.0, -1.0, -0.7779912948608398, -1.0, -0.08946672827005386, -0.5063830614089966, -1.0]"
51,"[0.0, 0.0, -0.3369179368019104, -0.24171209335327148, -0.8535636067390442, 0.049746155738830566, -0.01149839162826538, 0.5888193845748901, -0.11312252283096313, -0.0699465200304985, 0.0, 0.03464807569980621, -0.14361262321472168, -0.2512671649456024, 0.0, -0.07532908767461777, 0.027682585641741753, 0.0, -0.04182446002960205, 0.00762043334543705, -0.022982537746429443, 0.009570243768393993, 0.6325767636299133]","[-0.03062279522418976, -0.7480198740959167, 1.0, -1.0, -0.8469468951225281, -1.0, -0.43103814125061035, 0.297025203704834, -1.0]"
52,"[0.0, 0.0, -0.33519333600997925, -0.2524645924568176, -0.8626765608787537, 0.05283486843109131, -0.006820261478424072, 0.5487538576126099, -0.14085721969604492, -0.0802447497844696, 0.0, 0.08809860795736313, -0.14944635331630707, -0.18093383312225342, 0.0, -0.24991631507873535, 0.030577663332223892, 0.0, -0.04265451431274414, 0.00576595775783062, -0.023279190063476562, 0.013399072922766209, 0.46494585275650024]","[-0.11005569249391556, -0.7520562410354614, 1.0, -1.0, -0.960572361946106, -1.0, -0.29038262367248535, -0.16097594797611237, -1.0]"
53,"[0.0, 0.0, -0.33452314138412476, -0.2625774145126343, -0.8712620139122009, 0.06026160717010498, -0.002956688404083252, 0.5287946462631226, -0.16169387102127075, -0.07130389660596848, 0.0, 0.042914312332868576, -0.14187899231910706, -0.22856386005878448, 0.0, -0.1276358664035797, 0.026820216327905655, 0.0, -0.0418010950088501, 0.006383789703249931, -0.022938072681427002, 0.018412865698337555, 0.7044970393180847]","[0.030203022062778473, -0.753628134727478, 1.0, -1.0, -0.9677993655204773, -1.0, -0.34059134125709534, 0.3591800332069397, -1.0]"
54,"[0.0, 0.0, -0.3327207565307617, -0.273373007774353, -0.8803708553314209, 0.062372446060180664, 0.0002589225769042969, 0.5201834440231323, -0.19021981954574585, -0.07688765972852707, 0.0, 0.08489327132701874, -0.15802520513534546, -0.20489194989204407, 0.0, -0.2518383860588074, 0.02802765741944313, 0.0, -0.0424036979675293, 0.004907650873064995, -0.02346932888031006, 0.02283182181417942, 0.5289973020553589]","[-0.06695888936519623, -0.7698031663894653, 1.0, -1.0, -1.0, -1.0, -0.30045023560523987, 0.07629312574863434, -1.0]"
55,"[0.0, 0.0, -0.33182990550994873, -0.28426051139831543, -0.8882616758346558, 0.06615471839904785, 0.0027109384536743164, 0.48738276958465576, -0.21984606981277466, -0.07750348746776581, 0.0, 0.049792543053627014, -0.16011293232440948, -0.21104322373867035, 0.0, -0.20034556090831757, 0.027601763606071472, 0.0, -0.04162859916687012, 0.005146177485585213, -0.02273327112197876, 0.027998236939311028, 0.6620271801948547]","[0.03619766980409622, -0.6827555894851685, 1.0, -1.0, -1.0, -1.0, -0.31959059834480286, 0.3503550589084625, -1.0]"
56,"[0.0, 0.0, -0.3304324150085449, -0.2952534556388855, -0.8968538045883179, 0.0688866376876831, 0.0045593976974487305, 0.49947404861450195, -0.2529069781303406, -0.07571329921483994, 0.0, 0.054611969739198685, -0.1441165804862976, -0.17178671061992645, 0.0, -0.2514732778072357, 0.02817150391638279, 0.0, -0.0421295166015625, 0.004919206723570824, -0.02281773090362549, 0.032535649836063385, 0.6000499129295349]","[0.0387401357293129, -0.6576372385025024, 1.0, -1.0, -1.0, -1.0, -0.2773210108280182, 0.3414294719696045, -1.0]"
57,"[0.0, 0.0, -0.3291177749633789, -0.30567145347595215, -0.9052156805992126, 0.06851530075073242, 0.005781054496765137, 0.550609827041626, -0.2904033064842224, -0.07145199924707413, 0.0, 0.03479329124093056, -0.13662895560264587, -0.20519915223121643, 0.0, -0.25300881266593933, 0.026608198881149292, 0.0, -0.042357683181762695, 0.0035224799066781998, -0.022702932357788086, 0.03689265623688698, 0.6139213442802429]","[-0.05547194927930832, -0.5082032084465027, 1.0, -1.0, -1.0, -1.0, -0.3665730357170105, 0.41909515857696533, -1.0]"
58,"[0.0, 0.0, -0.3283093571662903, -0.3171244263648987, -0.912508487701416, 0.06891167163848877, 0.006265521049499512, 0.6192959547042847, -0.33749157190322876, -0.0882953628897667, 0.0, 0.03530857339501381, -0.16751843690872192, -0.1603941023349762, 0.0, -0.25347501039505005, 0.026459187269210815, 0.0, -0.042156100273132324, 0.003201892599463463, -0.02140223979949951, 0.04146780073642731, 0.5230649709701538]","[0.11419609934091568, -0.5392692685127258, 1.0, -1.0, -1.0, -1.0, -0.4387272596359253, 0.13834181427955627, -1.0]"
59,"[0.0, 0.0, -0.3276687264442444, -0.32836949825286865, -0.9190142750740051, 0.06868195533752441, 0.005948662757873535, 0.6993612051010132, -0.38333988189697266, -0.08820409327745438, 0.0, 0.014403554610908031, -0.16024746000766754, -0.1749017983675003, 0.0, -0.2544896602630615, 0.025487108156085014, 0.0, -0.04194653034210205, 0.0026137400418519974, -0.019684970378875732, 0.045698314905166626, 0.5083138346672058]","[0.16064044833183289, -0.47321438789367676, 1.0, -1.0, -1.0, -1.0, -0.4869961738586426, 0.1348230242729187, -1.0]"
60,"[0.0, 0.0, -0.3267592191696167, -0.3385976552963257, -0.9258787631988525, 0.0661848783493042, 0.004793524742126465, 0.7778447866439819, -0.42516326904296875, -0.07165327668190002, 0.0, 0.000315709417918697, -0.12078020721673965, -0.20234523713588715, 0.0, -0.2449968159198761, 0.02556365542113781, 0.0, -0.0420224666595459, 0.0008320268243551254, -0.01856464147567749, 0.049476634711027145, 0.5297081470489502]","[0.0419514998793602, -0.4359351396560669, 1.0, -1.0, -1.0, -1.0, -0.4627675414085388, 0.3751305937767029, -1.0]"
61,"[0.0, 0.0, -0.3256036639213562, -0.34872573614120483, -0.9318913221359253, 0.06282579898834229, 0.002804875373840332, 0.8655209541320801, -0.47206127643585205, -0.0665874257683754, 0.0, 0.0226760096848011, -0.1302146315574646, -0.17172807455062866, 0.0, -0.21448688209056854, 0.024616673588752747, 0.0, -0.041747212409973145, -0.0009455513209104538, -0.017541885375976562, 0.05362873151898384, 0.5058300495147705]","[0.08800161629915237, -0.5571150183677673, 1.0, -1.0, -1.0, -1.0, -0.4915909171104431, 0.2644701600074768, -1.0]"
62,"[0.0, 0.0, -0.3239331841468811, -0.35935676097869873, -0.9359722137451172, 0.057715415954589844, -5.46574592590332e-05, 0.953722357749939, -0.521280825138092, -0.05723541975021362, 0.0, 0.042557042092084885, -0.13784660398960114, -0.06101582199335098, 0.0, -0.25507888197898865, 0.022803816944360733, 0.0, -0.04158425331115723, -0.00277644582092762, -0.016447126865386963, 0.057829707860946655, 0.5276408195495605]","[0.19301432371139526, -0.5633094310760498, 1.0, -1.0, -1.0, -1.0, -0.4647875428199768, 0.12325000762939453, -1.0]"
63,"[0.0, 0.0, -0.321699321269989, -0.37032365798950195, -0.939638614654541, 0.0511164665222168, -0.0036785006523132324, 1.0, -0.5731701850891113, -0.04557334631681442, 0.0, 0.07825522869825363, -0.1567840874195099, -0.1010611429810524, 0.0, -0.22343654930591583, 0.024396637454628944, 0.0, -0.04157137870788574, -0.004591295495629311, -0.01586019992828369, 0.06235760077834129, 0.5511993169784546]","[0.05806480348110199, -0.7205074429512024, 0.5840466022491455, -1.0, -0.8378279209136963, -1.0, -0.4330814480781555, 0.0762501209974289, -1.0]"
64,"[0.0, 0.0, -0.3188090920448303, -0.3814086318016052, -0.9431343078613281, 0.045766353607177734, -0.007932901382446289, 1.0, -0.6240506172180176, -0.03940856456756592, 0.0, 0.10641255229711533, -0.16914576292037964, -0.09923559427261353, 0.0, -0.19535748660564423, 0.021906953305006027, 0.0, -0.04233694076538086, -0.005493508651852608, -0.016369342803955078, 0.06706328690052032, 0.5700660943984985]","[0.01333533227443695, -0.9117934107780457, 0.09896472841501236, -0.8340097665786743, -0.5911427140235901, -1.0, -0.39236781001091003, 0.0006560888141393661, -1.0]"
65,"[0.0, 0.0, -0.31540369987487793, -0.3930214047431946, -0.9463865756988525, 0.03938651084899902, -0.012773752212524414, 1.0, -0.6817723512649536, -0.04398482292890549, 0.0, 0.12017780542373657, -0.18940328061580658, -0.0935598686337471, 0.0, -0.1904238611459732, 0.020699599757790565, 0.0, -0.043753981590270996, -0.006290724501013756, -0.017474710941314697, 0.07182075828313828, 0.5635141730308533]","[-0.02371194213628769, -0.9951777458190918, -0.2915981113910675, -0.517096221446991, -0.35039302706718445, -1.0, -0.3525272607803345, -0.16136056184768677, -1.0]"
66,"[0.0, 0.0, -0.31202709674835205, -0.4048837423324585, -0.949216902256012, 0.03380382061004639, -0.018097519874572754, 0.9728521108627319, -0.74851393699646, -0.053656864911317825, 0.0, 0.11543843895196915, -0.2005676031112671, -0.08310849219560623, 0.0, -0.19569960236549377, 0.020234575495123863, 0.0, -0.045369863510131836, -0.006664713844656944, -0.018578946590423584, 0.07662097364664078, 0.5753386616706848]","[0.03278669714927673, -1.0, -0.48415282368659973, -0.30576810240745544, -0.29810819029808044, -1.0, -0.19573283195495605, -0.10266117006540298, -1.0]"
67,"[0.0, 0.0, -0.30905526876449585, -0.4167039394378662, -0.9518611431121826, 0.02852761745452881, -0.023557960987091064, 0.9183717966079712, -0.8157503604888916, -0.05850222334265709, 0.0, 0.09683143347501755, -0.19643232226371765, -0.08071418106555939, 0.0, -0.19620053470134735, 0.020186608657240868, 0.0, -0.04684889316558838, -0.006949217990040779, -0.0192258358001709, 0.08128407597541809, 0.5429395437240601]","[0.0728536918759346, -1.0, -0.4201895296573639, -0.36168384552001953, -0.34609660506248474, -1.0, -0.1357732117176056, -0.02393433265388012, -1.0]"
68,"[0.0, 0.0, -0.3066774010658264, -0.42841076850891113, -0.9543648958206177, 0.02264869213104248, -0.029029488563537598, 0.9021388292312622, -0.8700535893440247, -0.057727523148059845, 0.0, 0.07120341807603836, -0.1894538253545761, -0.06778272241353989, 0.0, -0.20187564194202423, 0.020747443661093712, 0.0, -0.047901034355163574, -0.007299827411770821, -0.01907980442047119, 0.08573708683252335, 0.5303632616996765]","[0.14303486049175262, -1.0, -0.2516237497329712, -0.5103128552436829, -0.46167638897895813, -1.0, -0.09718943387269974, 0.05939134955406189, -1.0]"
69,"[0.0, 0.0, -0.30489885807037354, -0.4401109218597412, -0.9568428993225098, 0.013270139694213867, -0.034418344497680664, 0.9498879909515381, -0.9133537411689758, -0.04966127872467041, 0.0, 0.054804541170597076, -0.18480417132377625, -0.06346780806779861, 0.0, -0.2540018856525421, 0.02241000346839428, 0.0, -0.04799544811248779, -0.008398117497563362, -0.017894864082336426, 0.09019239246845245, 0.5283308029174805]","[0.14282965660095215, -1.0, -0.03767942637205124, -0.692581832408905, -0.6174812316894531, -1.0, -0.009969541803002357, 0.062256209552288055, -1.0]"
70,"[0.0, 0.0, -0.30326592922210693, -0.45162808895111084, -0.9594292640686035, 0.004723906517028809, -0.03956073522567749, 1.0, -0.9411572217941284, -0.04093004763126373, 0.0, 0.056436341255903244, -0.1823325902223587, -0.07815273851156235, 0.0, -0.2264653742313385, 0.024830223992466927, 0.0, -0.04829561710357666, -0.008961586281657219, -0.01668912172317505, 0.09442591667175293, 0.4911539554595947]","[0.08289748430252075, -1.0, -0.052197687327861786, -0.7305238246917725, -0.5400173664093018, -1.0, -0.02997894026339054, -0.011288123205304146, -1.0]"
71,"[0.0, 0.0, -0.30159348249435425, -0.462563693523407, -0.961885929107666, -0.005188882350921631, -0.04447287321090698, 1.0, -0.9504953026771545, -0.03598693013191223, 0.0, 0.061024099588394165, -0.16585089266300201, -0.08210756629705429, 0.0, -0.24316470324993134, 0.02411601133644581, 0.0, -0.0485234260559082, -0.010124946013092995, -0.015580475330352783, 0.09849722683429718, 0.483367919921875]","[0.056718967854976654, -1.0, 0.11615649610757828, -0.8981997966766357, -0.658275842666626, -1.0, 0.11274655908346176, 0.07606258988380432, -1.0]"
72,"[0.0, 0.0, -0.2999646067619324, -0.473192036151886, -0.9645200371742249, -0.01350325345993042, -0.04899221658706665, 1.0, -0.9415035247802734, -0.026960913091897964, 0.0, 0.05720314010977745, -0.1509396880865097, -0.09415140002965927, 0.0, -0.216997429728508, 0.0275498665869236, 0.0, -0.04872322082519531, -0.01076514832675457, -0.01470637321472168, 0.10275768488645554, 0.5221349000930786]","[0.013176940381526947, -1.0, 0.3298813998699188, -1.0, -0.7729752063751221, -0.9459737539291382, 0.1985902339220047, 0.3122563660144806, -1.0]"
73,"[0.0, 0.0, -0.29801905155181885, -0.48294728994369507, -0.9677208065986633, -0.022093355655670166, -0.05293852090835571, 1.0, -0.9419478178024292, -0.024430183693766594, 0.0, 0.056442391127347946, -0.11306338757276535, -0.0437040813267231, 0.0, -0.25612178444862366, 0.02708326280117035, 0.0, -0.04889845848083496, -0.012143412604928017, -0.014624953269958496, 0.10728158056735992, 0.5951417088508606]","[0.05254990607500076, -0.9651939868927002, 0.7197100520133972, -1.0, -1.0, -0.9317377805709839, 0.5107783079147339, 0.6374327540397644, -1.0]"
74,"[0.0, 0.0, -0.29565954208374023, -0.4920307397842407, -0.9707255363464355, -0.029858112335205078, -0.05585813522338867, 1.0, -0.9405192732810974, -0.019946476444602013, 0.0, 0.08121810108423233, -0.10765861719846725, -0.04568472132086754, 0.0, -0.2083677500486374, 0.02721240557730198, 0.0, -0.048854827880859375, -0.013900341466069221, -0.015178859233856201, 0.11234449595212936, 0.6403890252113342]","[0.07660971581935883, -1.0, 0.48419857025146484, -1.0, -1.0, -0.7372194528579712, 0.6735081076622009, 0.7295286655426025, -1.0]"
75,"[0.0, 0.0, -0.2930763363838196, -0.5024739503860474, -0.9732212424278259, -0.035070061683654785, -0.05759835243225098, 1.0, -0.9335309267044067, -0.004812102299183607, 0.0, 0.0976640060544014, -0.16257809102535248, -0.05252640321850777, 0.0, -0.08853106945753098, 0.0217414703220129, 0.0, -0.04937028884887695, -0.013118976727128029, -0.015863656997680664, 0.11787576973438263, 0.6919213533401489]","[-0.04326044023036957, -1.0, -0.5255146026611328, -0.436289519071579, -0.42997077107429504, -0.5913735628128052, 0.4138444662094116, 0.5510411858558655, -1.0]"
76,"[0.0, 0.0, -0.2900431752204895, -0.5136619806289673, -0.9748894572257996, -0.045253098011016846, -0.05844306945800781, 1.0, -0.9338434934616089, -0.025145841762423515, 0.0, 0.09894632548093796, -0.17350970208644867, 0.00699084997177124, 0.0, -0.2100520133972168, 0.024898814037442207, 0.0, -0.04990863800048828, -0.014062093570828438, -0.016262590885162354, 0.12353011965751648, 0.6790831685066223]","[0.0744277760386467, -1.0, -0.5056326985359192, -0.2911742329597473, -0.6293739676475525, -0.70188969373703, 0.7428590655326843, 0.5255557894706726, -1.0]"
77,"[0.0, 0.0, -0.2878183126449585, -0.524992823600769, -0.9765438437461853, -0.055251121520996094, -0.05803436040878296, 1.0, -0.9417498707771301, -0.028778819367289543, 0.0, 0.0790063887834549, -0.1900075078010559, -0.060096897184848785, 0.0, -0.019953107461333275, 0.024394823238253593, 0.0, -0.049845218658447266, -0.01478472538292408, -0.015642821788787842, 0.12916605174541473, 0.6627535820007324]","[0.06474246829748154, -1.0, -0.6054584980010986, -0.24869586527347565, -0.2704381048679352, -0.5785701870918274, 0.39666247367858887, 0.48978814482688904, -1.0]"
78,"[0.0, 0.0, -0.28598958253860474, -0.5362827181816101, -0.9797130823135376, -0.06536108255386353, -0.05688059329986572, 1.0, -0.9515712857246399, -0.0337657630443573, 0.0, 0.057261139154434204, -0.18919122219085693, -0.19716601073741913, 0.0, -0.04730160906910896, 0.02318531647324562, 0.0, -0.05004620552062988, -0.015749895945191383, -0.014992892742156982, 0.1345992386341095, 0.6398432850837708]","[-0.06761790066957474, -1.0, -0.24668419361114502, -0.5809683203697205, -0.3394201695919037, -0.5169520974159241, 0.47981807589530945, 0.565091073513031, -1.0]"
79,"[0.0, 0.0, -0.2846726179122925, -0.5477672815322876, -0.9841686487197876, -0.07470309734344482, -0.05498683452606201, 1.0, -0.9480791687965393, -0.03402397036552429, 0.0, 0.03110942244529724, -0.18956278264522552, -0.22466640174388885, 0.0, -0.10224580019712448, 0.026495305821299553, 0.0, -0.05050539970397949, -0.01630476675927639, -0.014170467853546143, 0.13986586034297943, 0.630491316318512]","[-0.058027349412441254, -1.0, 0.10230701416730881, -0.9153121709823608, -0.5231397747993469, -0.6138808131217957, 0.4436478316783905, 0.5344735980033875, -1.0]"
80,"[0.0, 0.0, -0.2835072875022888, -0.5590373277664185, -0.9901922941207886, -0.08455419540405273, -0.05236387252807617, 1.0, -0.9528530836105347, -0.03749965876340866, 0.0, 0.024831749498844147, -0.1779874712228775, -0.154340922832489, 0.0, -0.22696013748645782, 0.02626386657357216, 0.0, -0.05151534080505371, -0.017295124009251595, -0.013682305812835693, 0.14488306641578674, 0.6175640225410461]","[0.06004256755113602, -0.9795877933502197, 0.3774888515472412, -1.0, -0.8119605183601379, -0.7938063144683838, 0.6225430965423584, 0.4500536024570465, -1.0]"
