,X,Y
1570,"[0.0, 0.0, -0.2909681797027588, -0.5129169225692749, -0.963732123374939, -0.07983797788619995, -0.03887242078781128, 1.0, -0.9455732107162476, -0.0048205056227743626, 0.0, 0.08074178546667099, -0.16576506197452545, -0.041210420429706573, 0.0, -0.16978932917118073, 0.02365594357252121, 0.0, -0.05897164344787598, -0.04172373563051224, -0.012354135513305664, 0.1130048856139183, 0.7370848059654236]","[0.14200112223625183, -1.0, -0.061408378183841705, -0.8478466272354126, -0.527007520198822, -0.6564720869064331, 0.4961291253566742, 0.6557943820953369, -1.0]"
1571,"[0.0, 0.0, -0.2882976531982422, -0.5237980484962463, -0.9677588939666748, -0.08913397789001465, -0.03942376375198364, 1.0, -0.9512732028961182, -0.011080003343522549, 0.0, 0.08097455650568008, -0.15513376891613007, -0.06536941975355148, 0.0, -0.1633659452199936, 0.02472650073468685, 0.0, -0.05934429168701172, -0.04238073527812958, -0.012955665588378906, 0.11904071271419525, 0.8306431174278259]","[0.16914942860603333, -1.0, -0.035661760717630386, -0.9302148818969727, -0.5729238390922546, -0.5332632660865784, 0.6640793085098267, 0.8068743944168091, -1.0]"
1572,"[0.0, 0.0, -0.28563761711120605, -0.5350366234779358, -0.972377598285675, -0.09809237718582153, -0.03883016109466553, 1.0, -0.9564288854598999, -0.007887504063546658, 0.0, 0.07820580899715424, -0.16127029061317444, -0.03681011125445366, 0.0, -0.14444635808467865, 0.02312890812754631, 0.0, -0.0598752498626709, -0.04274928569793701, -0.013694226741790771, 0.12537884712219238, 0.8327902555465698]","[0.1734108030796051, -1.0, -0.1978544294834137, -0.7776001691818237, -0.5052804946899414, -0.5374367237091064, 0.6207305788993835, 0.7823279500007629, -1.0]"
1573,"[0.0, 0.0, -0.28312647342681885, -0.5467219352722168, -0.9755667448043823, -0.10874849557876587, -0.03717243671417236, 1.0, -0.967808187007904, -0.0005969336489215493, 0.0, 0.08463576436042786, -0.19304093718528748, -0.09979647397994995, 0.0, -0.09693963825702667, 0.022094253450632095, 0.0, -0.05992579460144043, -0.042871952056884766, -0.01350027322769165, 0.13181380927562714, 0.7399136424064636]","[0.008809007704257965, -1.0, -0.41362616419792175, -0.5552785396575928, -0.237259179353714, -0.5074548721313477, 0.5570722222328186, 0.653066098690033, -1.0]"
1574,"[0.0, 0.0, -0.2810131311416626, -0.5584235191345215, -0.9775748252868652, -0.11974728107452393, -0.034612298011779785, 1.0, -0.9767822027206421, -0.0076123387552797794, 0.0, 0.07033410668373108, -0.2098812311887741, -0.12302140146493912, 0.0, 0.032169442623853683, 0.022065123543143272, 0.0, -0.05990862846374512, -0.042984820902347565, -0.012331843376159668, 0.13766393065452576, 0.6640217900276184]","[0.047406598925590515, -1.0, -0.4556179940700531, -0.4817289113998413, -0.001845039427280426, -0.4934622049331665, 0.2889295816421509, 0.5349888801574707, -0.8364628553390503]"
1575,"[0.0, 0.0, -0.27945464849472046, -0.570087194442749, -0.980013906955719, -0.13040024042129517, -0.0316615104675293, 1.0, -0.9754657745361328, -0.010386412031948566, 0.0, 0.03822484239935875, -0.1967223733663559, -0.07359472662210464, 0.0, -0.08628121763467789, 0.02322486974298954, 0.0, -0.06002402305603027, -0.04301939904689789, -0.010662198066711426, 0.14302214980125427, 0.6784957647323608]","[0.12071100622415543, -0.9459480047225952, -0.00460314005613327, -0.698776125907898, -0.32222339510917664, -0.6258589029312134, 0.31123271584510803, 0.5903741717338562, -1.0]"
1576,"[0.0, 0.0, -0.27831757068634033, -0.581413745880127, -0.9840084314346313, -0.14084917306900024, -0.02827918529510498, 1.0, -0.9714466333389282, -0.006825543474406004, 0.0, 0.02219141088426113, -0.183259978890419, -0.0911528617143631, 0.0, -0.06155426427721977, 0.023315848782658577, 0.0, -0.060169219970703125, -0.043281808495521545, -0.009092450141906738, 0.1483568549156189, 0.7282740473747253]","[0.11986137181520462, -0.8589038848876953, 0.24940484762191772, -0.8958854675292969, -0.4215452969074249, -0.6247670650482178, 0.20540405809879303, 0.697820782661438, -1.0]"
1577,"[0.0, 0.0, -0.27710652351379395, -0.5926106572151184, -0.9895382523536682, -0.15104442834854126, -0.02462822198867798, 1.0, -0.9644932150840759, -0.00042786504491232336, 0.0, 0.03409411385655403, -0.17313618957996368, -0.13980968296527863, 0.0, -0.15212199091911316, 0.025676343590021133, 0.0, -0.06073474884033203, -0.04381715506315231, -0.008136510848999023, 0.15387572348117828, 0.722331702709198]","[0.025849752128124237, -0.8341324925422668, 0.5413643717765808, -1.0, -0.5904144644737244, -0.6225470304489136, 0.4218282103538513, 0.7387033700942993, -1.0]"
1578,"[0.0, 0.0, -0.27564162015914917, -0.6033703088760376, -0.9933196902275085, -0.16124391555786133, -0.02049916982650757, 1.0, -0.9646509885787964, 0.008112713694572449, 0.0, 0.04464634135365486, -0.18115657567977905, -0.0659220889210701, 0.0, -0.01531517505645752, 0.023586327210068703, 0.0, -0.06065201759338379, -0.04419765621423721, -0.006960153579711914, 0.1597348302602768, 0.7893237471580505]","[0.1590723991394043, -0.9062374830245972, 0.04718703031539917, -0.7695686221122742, -0.30470186471939087, -0.47295793890953064, 0.15801088511943817, 0.697245180606842, -1.0]"
1579,"[0.0, 0.0, -0.27392739057540894, -0.614221453666687, -0.9971014857292175, -0.17166155576705933, -0.016209959983825684, 1.0, -0.9650869965553284, 0.013027521781623363, 0.0, 0.053349971771240234, -0.17472173273563385, -0.11956503242254257, 0.0, 0.02239203453063965, 0.023132218047976494, 0.0, -0.06058001518249512, -0.044474415481090546, -0.006002366542816162, 0.165947824716568, 0.819686770439148]","[0.1386447548866272, -0.9303450584411621, 0.06960711628198624, -0.8430207371711731, -0.24439740180969238, -0.34640854597091675, 0.16312691569328308, 0.7458425760269165, -1.0]"
1580,"[0.0, 0.0, -0.27201616764068604, -0.6247295141220093, -1.0000805854797363, -0.18175888061523438, -0.011835753917694092, 1.0, -0.9660332202911377, 0.02045438066124916, 0.0, 0.07744701206684113, -0.19257144629955292, -0.051637906581163406, 0.0, 0.21655814349651337, 0.023155273869633675, 0.0, -0.06007838249206543, -0.04471626877784729, -0.005045175552368164, 0.17249569296836853, 0.7905327677726746]","[0.32026463747024536, -0.8916633129119873, -0.22731956839561462, -0.6248568296432495, 0.05966489762067795, -0.4117867946624756, -0.09746646136045456, 0.4776023030281067, -0.8190926909446716]"
1581,"[0.0, 0.0, -0.2694607377052307, -0.6350809335708618, -1.0000619888305664, -0.1922854781150818, -0.0076677799224853516, 1.0, -0.9652987122535706, 0.020656686276197433, 0.0, 0.10219460725784302, -0.1785278171300888, 0.023507652804255486, 0.0, 0.04954693838953972, 0.024581080302596092, 0.0, -0.059735774993896484, -0.04507602006196976, -0.0036605000495910645, 0.17851130664348602, 0.6573116183280945]","[0.32918253540992737, -0.8377953767776489, -0.29976141452789307, -0.5382961630821228, -0.12051167339086533, -0.5511683821678162, 0.1245540902018547, 0.3898446559906006, -1.0]"
1582,"[0.0, 0.0, -0.2671615481376648, -0.6441713571548462, -1.000122308731079, -0.20248353481292725, -0.0035683512687683105, 1.0, -0.9601672887802124, 0.03128400817513466, 0.0, 0.0821627601981163, -0.15426737070083618, 0.015218100510537624, 0.0, 0.03882882744073868, 0.026549164205789566, 0.0, -0.059212446212768555, -0.04573248326778412, -0.002294778823852539, 0.18406109511852264, 0.6522162556648254]","[0.3234504759311676, -0.7788915634155273, 0.07913848012685776, -0.8255338668823242, -0.2833889424800873, -0.4932993948459625, 0.021894028410315514, 0.47735998034477234, -1.0]"
1583,"[0.0, 0.0, -0.2648002505302429, -0.6531410217285156, -1.0001139640808105, -0.21208488941192627, 0.0003428459167480469, 1.0, -0.9481611847877502, 0.05560334399342537, 0.0, 0.08989941328763962, -0.15142576396465302, 0.04060077294707298, 0.0, 0.015140331350266933, 0.02456820197403431, 0.0, -0.05915713310241699, -0.045311711728572845, -0.0010991096496582031, 0.18913239240646362, 0.5950184464454651]","[0.2558738589286804, -0.6988885998725891, -0.014478165656328201, -0.7152222394943237, -0.24519705772399902, -0.5550398826599121, -0.06162511557340622, 0.35035422444343567, -1.0]"
1584,"[0.0, 0.0, -0.2623925805091858, -0.6607611775398254, -1.0000946521759033, -0.2221793532371521, 0.004097342491149902, 1.0, -0.9496608376502991, 0.05608638748526573, 0.0, 0.09541665762662888, -0.12378579378128052, -0.004829959478229284, 0.0, 0.042205072939395905, 0.02634936384856701, 0.0, -0.058690786361694336, -0.04578197002410889, -5.161762237548828e-05, 0.1941140741109848, 0.5629504919052124]","[0.2935912311077118, -0.7636035680770874, 0.17065393924713135, -0.9570231437683105, -0.29784923791885376, -0.4565607011318207, 0.0401802584528923, 0.4141351878643036, -1.0]"
1585,"[0.0, 0.0, -0.259726345539093, -0.6676179766654968, -1.0001717805862427, -0.23140788078308105, 0.0076552629470825195, 1.0, -0.9418914914131165, 0.07154446095228195, 0.0, 0.09317988902330399, -0.10019426792860031, 0.07671727985143661, 0.0, -0.11796549707651138, 0.026533594354987144, 0.0, -0.05875754356384277, -0.04652644693851471, 0.0005400180816650391, 0.1985902488231659, 0.5469368696212769]","[0.302958607673645, -0.7392405271530151, 0.39238440990448, -1.0, -0.6774603128433228, -0.5997469425201416, 0.20761971175670624, 0.3681730329990387, -1.0]"
1586,"[0.0, 0.0, -0.2571437954902649, -0.674497663974762, -1.000144362449646, -0.24090194702148438, 0.011324763298034668, 1.0, -0.9373754262924194, 0.09747132658958435, 0.0, 0.10205664485692978, -0.11683648079633713, -0.006456858944147825, 0.0, 0.13888800144195557, -0.005548510700464249, 0.0, -0.058504581451416016, -0.046209461987018585, 0.0012494325637817383, 0.20322704315185547, 0.5774316191673279]","[0.03829155117273331, -0.8753087520599365, -0.3764924108982086, -0.6433618664741516, -0.09222113341093063, -0.5292971134185791, -0.1891290545463562, 0.2914058566093445, -1.0]"
1587,"[0.0, 0.0, -0.2543451189994812, -0.6814746856689453, -1.000146508216858, -0.25047874450683594, 0.014585256576538086, 1.0, -0.9354562759399414, 0.09794308990240097, 0.0, 0.10686849802732468, -0.12903323769569397, -0.03764521703124046, 0.0, 0.19184118509292603, 0.004555222112685442, 0.0, -0.058164358139038086, -0.0455896258354187, 0.0018362998962402344, 0.2081325650215149, 0.5565992593765259]","[0.07832703739404678, -0.8211287260055542, -0.3293582797050476, -0.6515812277793884, 0.03618938475847244, -0.4486314356327057, -0.2061053365468979, 0.25661784410476685, -1.0]"
1588,"[0.0, 0.0, -0.2516977787017822, -0.6885683536529541, -1.0001440048217773, -0.26016032695770264, 0.017346501350402832, 1.0, -0.9365139603614807, 0.0947762057185173, 0.0, 0.0925009474158287, -0.12148993462324142, -0.009002136997878551, 0.0, 0.11511329561471939, 0.00046984601067379117, 0.0, -0.05791473388671875, -0.04490038752555847, 0.0026290416717529297, 0.21284054219722748, 0.5496441721916199]","[0.117829330265522, -0.7387529015541077, -0.259726345539093, -0.5956559181213379, -0.0888974592089653, -0.5110454559326172, -0.24355776607990265, 0.27278047800064087, -1.0]"
1589,"[0.0, 0.0, -0.2493017315864563, -0.6953450441360474, -1.0001693964004517, -0.26968473196029663, 0.01956939697265625, 1.0, -0.9327105283737183, 0.09262333065271378, 0.0, 0.09086934477090836, -0.12101196497678757, -0.040280088782310486, 0.0, 0.15955287218093872, 0.009642074815928936, 0.0, -0.05751395225524902, -0.04427465796470642, 0.003606259822845459, 0.21732759475708008, 0.4862704277038574]","[0.19505029916763306, -0.6746278405189514, -0.1388116180896759, -0.6700031757354736, -0.015605553984642029, -0.44219526648521423, -0.2868950366973877, 0.23538295924663544, -1.0]"
1590,"[0.0, 0.0, -0.2469782829284668, -0.7015460133552551, -1.0001739263534546, -0.2791191339492798, 0.021168231964111328, 1.0, -0.9290790557861328, 0.0964156910777092, 0.0, 0.09081729501485825, -0.10094102472066879, -0.007422521244734526, 0.0, 0.06592883914709091, 0.005853305105119944, 0.0, -0.057201385498046875, -0.04394817352294922, 0.004571437835693359, 0.2214066982269287, 0.4595696032047272]","[0.207923024892807, -0.6515434980392456, -0.052483074367046356, -0.6990687847137451, -0.15175741910934448, -0.49026718735694885, -0.17626431584358215, 0.20068742334842682, -1.0]"
1591,"[0.0, 0.0, -0.2445598840713501, -0.70717453956604, -1.0002137422561646, -0.28839224576950073, 0.022327184677124023, 1.0, -0.9239401817321777, 0.10660941898822784, 0.0, 0.09276840835809708, -0.07972502708435059, 0.07346642017364502, 0.0, -0.14535702764987946, 0.021362725645303726, 0.0, -0.057190895080566406, -0.04394536465406418, 0.005360960960388184, 0.22504280507564545, 0.4445112645626068]","[0.21184545755386353, -0.5469024181365967, 0.38650181889533997, -0.8724107146263123, -0.6068342328071594, -0.6171681880950928, 0.13535873591899872, 0.13535937666893005, -1.0]"
1592,"[0.0, 0.0, -0.24216556549072266, -0.7124283313751221, -1.0002140998840332, -0.2974920868873596, 0.023592114448547363, 1.0, -0.9192361831665039, 0.11403477191925049, 0.0, 0.09044261276721954, -0.0704222247004509, 0.06555710732936859, 0.0, -0.10883583873510361, 0.020727356895804405, 0.0, -0.05703425407409668, -0.04357220232486725, 0.00608515739440918, 0.2286464273929596, 0.4468940794467926]","[0.18667516112327576, -0.5570977330207825, 0.3878776431083679, -0.9128936529159546, -0.5825532674789429, -0.5745711326599121, 0.06795700639486313, 0.18250581622123718, -1.0]"
1593,"[0.0, 0.0, -0.2395249605178833, -0.7171928882598877, -1.0002360343933105, -0.30647987127304077, 0.02487003803253174, 1.0, -0.9147616624832153, 0.12618139386177063, 0.0, 0.10112439841032028, -0.06621260941028595, 0.0443381704390049, 0.0, -0.07309569418430328, 0.02027113176882267, 0.0, -0.05685138702392578, -0.043275751173496246, 0.006521105766296387, 0.23231494426727295, 0.4470667541027069]","[0.11524102836847305, -0.6210447549819946, 0.24180424213409424, -0.8855346441268921, -0.43245944380760193, -0.4722330868244171, 0.10560380667448044, 0.1873285323381424, -1.0]"
1594,"[0.0, 0.0, -0.23651456832885742, -0.7216469049453735, -1.0002342462539673, -0.3153839707374573, 0.026257634162902832, 1.0, -0.9139267802238464, 0.13133008778095245, 0.0, 0.10172076523303986, -0.054110534489154816, 0.057673145085573196, 0.0, -0.10163775831460953, 0.020243311300873756, 0.0, -0.05698847770690918, -0.043088190257549286, 0.0066062211990356445, 0.23590776324272156, 0.4721013605594635]","[0.07653038203716278, -0.6508787274360657, 0.2426450252532959, -0.9223904013633728, -0.5068756341934204, -0.47627654671669006, 0.1479642391204834, 0.23724354803562164, -1.0]"
1595,"[0.0, 0.0, -0.2335377335548401, -0.726077675819397, -1.0002199411392212, -0.3245043158531189, 0.027829885482788086, 1.0, -0.9150349497795105, 0.13629281520843506, 0.0, 0.11346348375082016, -0.06623788177967072, 0.023738360032439232, 0.0, -0.008284086361527443, 0.0026295583229511976, 0.0, -0.056756019592285156, -0.04261775314807892, 0.006768465042114258, 0.23983134329319, 0.4726417660713196]","[-0.027623005211353302, -0.7507433295249939, -0.1881280541419983, -0.6904944777488708, -0.11953558772802353, -0.4271987974643707, 0.15280291438102722, 0.16018879413604736, -1.0]"
1596,"[0.0, 0.0, -0.23053431510925293, -0.7306514978408813, -1.0002186298370361, -0.333706259727478, 0.029602527618408203, 1.0, -0.9170922040939331, 0.12758269906044006, 0.0, 0.10522885620594025, -0.07339086383581161, 0.0152913648635149, 0.0, 0.03277401253581047, -0.001591946347616613, 0.0, -0.05670022964477539, -0.04221057891845703, 0.006995022296905518, 0.24370743334293365, 0.4747668206691742]","[0.03319639712572098, -0.736534833908081, -0.2410796582698822, -0.6232668161392212, -0.07893455773591995, -0.4529271423816681, 0.06142570823431015, 0.16538195312023163, -1.0]"
1597,"[0.0, 0.0, -0.22773265838623047, -0.735325813293457, -1.0002297163009644, -0.34299832582473755, 0.03142368793487549, 1.0, -0.9189253449440002, 0.11913342773914337, 0.0, 0.09316489845514297, -0.06725680083036423, 0.0535416379570961, 0.0, -0.06900348514318466, 0.020555220544338226, 0.0, -0.05668759346008301, -0.042018987238407135, 0.00750499963760376, 0.24741069972515106, 0.460254043340683]","[0.17380696535110474, -0.5791862607002258, 0.15916278958320618, -0.7717247009277344, -0.35964155197143555, -0.47601667046546936, 0.09452066570520401, 0.18997173011302948, -1.0]"
1598,"[0.0, 0.0, -0.22514861822128296, -0.7399502992630005, -1.000233769416809, -0.35217493772506714, 0.033264994621276855, 1.0, -0.9172758460044861, 0.12390679121017456, 0.0, 0.09617125242948532, -0.06626131385564804, 0.043734949082136154, 0.0, -0.04362127184867859, 0.020160771906375885, 0.0, -0.0564875602722168, -0.041646309196949005, 0.008219778537750244, 0.25106775760650635, 0.4426369071006775]","[0.16540566086769104, -0.5815452337265015, 0.10955537110567093, -0.7424077391624451, -0.2583693563938141, -0.43102389574050903, 0.10039111226797104, 0.15777450799942017, -1.0]"
1599,"[0.0, 0.0, -0.22256934642791748, -0.7436951398849487, -1.0002152919769287, -0.36140018701553345, 0.035251736640930176, 1.0, -0.9155304431915283, 0.11273981630802155, 0.0, 0.10443633049726486, -0.05602471902966499, -0.019342169165611267, 0.0, 0.1272752583026886, -0.012165330350399017, 0.0, -0.05631256103515625, -0.04107820242643356, 0.008504092693328857, 0.2546340525150299, 0.3933561444282532]","[0.19010597467422485, -0.7576016783714294, -0.3058912456035614, -0.6702354550361633, 0.008567869663238525, -0.4288803040981293, -0.00803726352751255, 0.0783652812242508, -1.0]"
1600,"[0.0, 0.0, -0.22005105018615723, -0.7466106414794922, -1.0002286434173584, -0.37070512771606445, 0.03711199760437012, 1.0, -0.9173032641410828, 0.11978894472122192, 0.0, 0.10107948631048203, -0.05096626281738281, -0.06434091925621033, 0.0, 0.19954092800617218, 0.008233515545725822, 0.0, -0.05601215362548828, -0.04048008471727371, 0.008505761623382568, 0.2581331431865692, 0.36464056372642517]","[0.26351043581962585, -0.7322981357574463, -0.1041562557220459, -0.8791330456733704, 0.06833035498857498, -0.29945629835128784, -0.14400383830070496, 0.16231746971607208, -1.0]"
